UPC,maker,brand,flavor,volume,package,iri_key,week,units,price,promo,ad
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,688984,30,1,3.49,0,A
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,256370,15,14,3,0,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,248960,16,5,3.39,0,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,246253,22,1,3.49,0,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,220649,47,1,4.49,0,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,273702,28,1,3.39,0,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,231584,13,15,2.99,1,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,260790,18,10,3.49,0,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,656818,13,5,2.79,0,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,688321,17,2,5.49,0,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,278194,13,6,3.69,0,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,233744,16,5,4.49,0,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,240692,20,3,2.5,0,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,1136655,9,16,2.99,1,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,414554,13,10,2.5,0,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,675634,8,11,2.5,1,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,271762,10,5,3.85,1,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,226665,10,11,2.59,0,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,275111,14,3,2.59,1,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,1130208,10,1,1.9,1,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,219851,12,10,2.99,1,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,237082,9,2,3.12,0,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,932177,14,22,1.27,1,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,276893,6,13,2.5,1,B
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,266477,12,26,2.49,0,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,6004169,18,25,2.49,0,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,216902,17,1,2.86,0,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,283781,20,2,2.88,0,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,1107104,6,27,2.5,1,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,251347,12,6,2.5,1,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,292921,16,2,2,1,NONE
01.16000.16179,GENERAL_MILLS,COCOA_PUFFS,COCOA,0.89,BOX,263568,19,2,2.59,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,652317,10,9,3.19,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,1104418,14,21,2,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,253713,17,14,3.19,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,650811,12,16,2.99,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,1083238,13,6,3.19,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,286540,31,1,3.69,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,260790,13,2,3.69,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,673415,22,10,2.5,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,234212,9,3,2.99,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,1116285,16,7,3.08,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,242809,18,1,1,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,249409,41,10,3.59,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,645325,9,4,3.99,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,235225,21,22,4.49,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,281761,16,1,3.58,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,656082,16,7,4.59,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,278625,9,11,1.77,1,A
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,650811,8,6,2.99,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,652886,8,9,3.49,0,A
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,652242,17,3,3.39,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,289660,26,3,4.59,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,688571,40,1,3.29,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,284532,4,17,2.75,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,1089692,13,20,2.99,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,238751,15,8,1.88,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,251764,15,3,4.49,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,658210,18,5,2.75,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,655563,44,1,4.59,0,A
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,219851,13,26,2.99,1,A
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,933721,8,17,2.55,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,282997,19,7,3,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,673051,13,2,2.5,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,642757,21,28,2.5,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,648713,18,7,2,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,933864,27,7,3.29,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,1178328,8,21,2.5,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,649145,20,2,4.19,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,1085053,16,15,2.75,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,1078107,14,16,2.5,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,227099,7,18,2.8,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,287510,20,5,3.29,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,268029,9,19,2.59,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,656426,17,3,3.99,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,648245,17,1,2.5,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,1116285,9,12,2.99,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,276392,16,16,3.49,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,226623,7,16,2.5,0,B
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,220714,15,10,2.99,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,650878,25,2,3.27,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,237476,14,7,4.49,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,1085053,19,20,2.75,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,688984,11,4,3.59,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,289660,17,5,4.89,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,210815,19,10,3.19,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,655638,10,22,2.14,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,291872,19,7,3.69,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,273348,16,4,3.19,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,202738,15,1,2,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,645325,24,1,3.99,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,264075,20,6,3.19,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,935027,7,13,2.96,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,656818,9,9,2.99,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,236485,6,20,2.5,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,247916,7,15,2.47,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,229757,15,5,3.58,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,205395,18,5,4.29,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,248191,9,14,3.99,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,534425,13,12,3.17,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,225411,6,1,2.99,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,284552,13,4,1.75,1,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,254648,30,1,4.39,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,933195,4,2,4.09,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,688349,15,1,3.49,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,1089689,8,16,2.99,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,644731,41,1,4.49,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,648240,16,10,3.49,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,290477,9,9,3.27,0,NONE
01.16000.16181,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.98,BOX,220690,11,28,3.59,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,257936,9,19,2.5,0,B
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,274425,19,4,2,1,B
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,271762,19,3,3.85,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,281761,18,8,3.98,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,648240,18,21,3.89,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,246389,10,2,4.17,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,292513,12,6,3.19,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,267597,11,10,2.5,1,B
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,1130121,7,1,4.49,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,669946,11,1,3.45,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,200197,11,6,2.5,1,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,935046,12,10,3.29,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,642122,12,25,2.5,1,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,264075,9,19,3.45,1,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,279373,13,11,2.99,1,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,654142,8,3,2.5,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,290528,13,3,3,1,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,287947,26,2,4.39,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,279373,12,18,2.99,1,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,226623,11,12,4.29,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,650517,12,13,2.94,1,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,649201,8,3,4.08,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,249875,10,1,4.49,1,A
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,689970,35,2,4.29,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,290963,10,2,2.85,1,A
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,220589,21,10,2.5,1,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,649502,14,3,4.35,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,286934,9,8,2.99,1,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,930948,6,27,2.65,0,B
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,648091,11,10,2.5,1,A
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,535326,11,13,3.5,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,412498,16,4,2.65,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,238732,12,20,2.5,1,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,281109,13,9,4.69,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,1133390,14,6,3.19,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,264275,13,20,3,1,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,237107,10,11,3.19,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,211926,16,1,3.19,1,A
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,274473,13,7,3.19,1,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,246266,15,11,2.99,1,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,242546,11,23,2.46,1,A
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,1108362,14,24,2.54,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,1178328,8,4,3.28,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,285252,14,1,1.67,1,A
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,272232,12,18,2.5,1,B
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,648719,12,17,3.28,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,220645,9,4,2.99,1,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,648240,16,25,3.89,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,658210,9,4,4.79,0,NONE
01.16000.16182,GENERAL_MILLS,LUCKY_CHARMS,TOASTED,0.87,BOX,292624,9,7,2,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,675229,49,4,2.99,1,A
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,247795,29,12,2.75,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,688612,3,19,2.6,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,200542,49,8,3.2,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,200411,17,3,3.69,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,226361,34,2,3.59,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,266174,14,9,3.49,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,648109,1,12,3.19,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,1081323,20,12,3.19,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,226898,24,2,3.19,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,6001031,8,3,4.29,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,647832,21,2,3.49,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,654104,5,4,3.29,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,271290,8,9,3.19,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,204353,21,6,3.39,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,282571,15,11,4.28,0,B
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,244371,5,8,3.49,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,286851,33,3,3.39,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,273081,40,11,3.79,0,A
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,263066,31,2,1.99,1,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,1108313,36,13,3.21,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,260554,27,8,3.44,1,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,273720,2,16,3.86,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,415416,31,1,3.29,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,643630,42,12,2.78,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,1082782,15,7,3.91,1,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,224546,52,3,3.34,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,1107101,21,25,2.94,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,278667,8,8,3.19,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,673341,48,3,3.49,1,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,266082,27,9,2.69,1,A
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,679716,26,17,3.58,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,212482,43,11,3.69,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,267369,27,8,3.87,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,933195,50,18,3.16,1,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,285430,27,12,3.09,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,681879,49,6,3.77,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,249366,30,4,3.29,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,412450,8,14,3.47,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,645502,49,8,3.49,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,224189,41,19,3.07,0,A
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,240692,12,4,2.5,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,217529,44,23,2.26,1,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,287500,35,4,3.34,0,A
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,257407,26,3,4.28,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,233096,30,18,3.61,1,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,532676,49,5,4.27,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,255020,16,2,3.99,0,A
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,647840,41,13,3.07,1,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,644731,38,9,4.49,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,249779,40,7,3.39,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,935027,44,11,3.99,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,223660,33,3,4.39,0,NONE
01.16000.27507,GENERAL_MILLS,CINNAMON_TST_CR,CINNAMON TOAST,0.8,BOX,648374,43,10,3.26,0,NONE
